node_id,out_degree
33353951,60
38416747,101
38309569,36
36016239,26
37339404,118
39956025,74
37755658,54
34835211,41
40001909,21
40176982,36
37417442,5
33104159,5
35622718,13
34163194,40
37713851,26
39650247,50
36247396,35
35602607,70
37478058,40
35056307,5
32005542,16
39076787,5
39609483,6
35646805,24
37502276,13
35836203,29
35984146,10
38345821,23
33145249,18
39369944,28
37082823,57
37206077,85
39544819,16
38102169,62
35169189,69
40065464,10
32671979,18
32711431,24
39598452,82
32471016,5
37563728,44
37751218,36
34563233,22
33929568,32
34253341,26
37854361,22
37065542,20
37441022,35
32482868,49
38724254,26
36497178,44
36276039,31
40304754,10
36043878,46
38977564,22
37107137,18
34760147,73
40212151,32
33060404,36
32312004,18
34527279,121
40242019,20
38573992,21
39654617,63
37860706,61
34639483,35
33717651,67
37214189,32
38068416,56
32899505,36
32611343,15
34108664,10
38690297,28
36243128,25
39012621,34
38112379,32
34459478,30
39237437,174
39123551,25
34065412,28
38496286,39
34672131,23
38486095,42
37819697,34
38278797,22
37881670,13
40247003,46
35495076,5
39689859,47
40038126,32
36325591,130
35885247,12
34813042,50
38714567,45
38438917,49
35049536,12
39598860,93
36568732,7
32927879,35
35736168,33
36010072,32
34570796,28
39480815,36
39773472,16
34569101,24
34912599,12
38494496,41
34534238,54
36855439,12
36431795,67
36127038,11
33846649,8
35164804,24
36530465,113
35812019,10
33669117,41
35851740,39
33014214,51
34566586,32
32598130,30
37152043,46
33053943,35
39519177,39
35068818,40
34900917,49
40028597,41
33724996,14
34566998,123
39699454,41
32406733,18
34685732,92
32972358,58
40320561,35
32548451,18
35506434,23
33655765,18
39068490,48
33824829,28
32256908,163
37529267,41
33273898,10
37978926,28
35959507,59
39902242,83
37539391,16
34203877,129
38668557,35
38754078,57
35096297,53
39061864,51
34832242,13
33043218,56
36656861,66
35418677,70
36536036,18
36420217,44
34457686,22
39100895,32
37948019,35
32451406,20
39000347,29
38948243,19
39773193,46
31933579,21
38129496,55
36769783,21
35546027,13
32404447,28
34568827,20
39477860,50
36035396,20
37178432,55
34434055,13
40332265,23
37583674,9
34766011,9
33291675,11
36859380,60
32471400,44
37992044,7
33561999,66
36837511,22
37921858,67
33922201,16
35426467,49
38720396,90
33910401,21
37437015,55
37850517,85
38504932,22
39958027,16
36163043,49
35024095,79
33671893,35
35801728,76
34600793,15
32397068,52
34885802,78
35119786,54
39024104,51
32053867,26
37159427,24
33118973,8
40463473,45
39930293,39
33986643,80
36031184,97
36601225,31
37586775,38
35576225,53
35731631,31
36029465,40
36147490,37
38353177,38
37009037,11
37308917,41
33649725,26
35640988,47
39473611,35
34372766,32
36675821,19
35023368,5
32577161,56
40196053,27
38131553,23
38440205,13
33464310,66
37034682,49
32796947,31
35600227,33
37386574,63
32442242,58
36695856,29
37944311,13
34986891,37
34023962,39
36350662,40
33726813,38
33819464,23
38561622,41
33195887,65
35481001,26
35603274,20
34350132,41
33435440,126
39712494,65
32704357,39
33350382,41
36688949,40
37253836,26
36064844,68
39347404,5
33116447,66
35162927,38
34211959,35
32020152,27
35273838,17
40282527,75
33596232,24
38050390,10
39312672,10
32981196,28
39358684,25
34746308,46
37013550,41
34006087,34
36483136,70
37999796,20
38786904,5
33077510,35
34043084,8
37891172,10
33339353,81
34490312,80
31906990,17
40445529,18
35890228,91
34633483,26
38026443,63
34675617,36
34180030,22
32681241,37
39465863,12
34336508,10
36740716,60
38454388,21
36171798,5
39106616,33
38784490,11
33582937,53
34132479,88
32210841,32
39290531,25
35852355,53
39930106,26
36970258,58
33449179,22
33234131,93
34629829,52
38846786,53
39881354,34
35146215,28
38927752,37
37938677,76
38061140,9
32467750,10
33532713,58
36618711,33
38428895,45
33060322,49
37601076,28
35147098,44
39120323,132
39518423,27
37375568,34
32708500,21
33750873,25
34041027,108
38133504,42
39458022,26
39297248,47
33627773,39
39108585,90
36325973,24
35845641,36
39613926,45
36879240,18
32494381,25
33468253,49
33766039,43
36534397,49
38023322,6
36017225,68
39797133,35
35636384,58
40191450,56
34900362,14
40232071,29
32245469,25
32901024,64
32620853,27
36330495,76
35506095,38
37279920,84
36880763,99
