#node_id,out_degree
34576168,67
36641489,60
36137153,12
35110402,52
39583601,24
37090021,57
36780910,11
34324152,41
38546796,40
37020308,21
39695034,62
35108473,14
40005860,80
32838082,18
35769206,39
39626284,30
39227644,48
37561130,14
35419851,24
38404770,26
40044827,62
35616251,41
39202910,34
39211831,23
40234652,24
36189236,64
35347911,9
39683359,13
36856727,17
35081442,61
32905195,17
32061922,39
40355665,143
37996925,12
36084561,9
39362472,76
36211378,62
32252312,36
39817101,46
35034706,13
33399542,59
38155893,69
32448926,45
36342943,32
32185179,13
35930569,17
32170531,28
35423014,6
35141491,22
40110504,66
40140407,45
32151094,165
36032510,15
33726008,45
38726025,43
34428473,76
32057561,14
33102481,57
37732819,37
37919399,26
32416010,37
35651777,62
32832050,39
36881280,23
33505909,28
37450041,14
33758586,27
37537562,23
38601156,67
38533230,30
36290287,25
32691176,23
33240004,40
37526906,51
35888033,60
37924129,23
32457353,114
38164160,177
39199856,27
36726098,42
36002710,146
34456663,6
35118468,27
36321382,9
37028909,46
37296270,34
39119492,42
36218180,32
36788560,8
31925523,22
37676421,49
34326621,41
39724524,25
35789282,18
38729436,44
39408006,32
36083775,11
36054207,34
38583868,14
38707251,61
35120982,36
38357474,17
32524012,17
37965978,8
38353100,21
34548339,50
37312030,22
35801020,10
37274679,5
32186487,13
37809579,39
38320110,21
34263105,19
33730305,429
33752560,96
32414101,61
37025607,23
35892618,139
36676197,11
40359169,16
34179314,28
35144839,17
33361076,38
37763022,29
34999871,26
33878510,29
37306670,5
36878392,30
35517508,66
39679392,37
36612213,61
34602031,24
38921816,67
36843982,46
33716149,74
32210925,42
34422756,9
38404918,20
38888822,73
38032417,38
39066436,18
38744752,47
36862198,40
32527306,22
32340609,38
32397554,43
36248708,27
37569709,131
31935249,26
32231894,9
35561682,29
35283460,12
39885902,38
36160875,63
34853308,64
38948460,145
33850687,10
39044847,23
37492102,125
40052037,14
32626629,20
37250212,9
39598524,20
32950684,107
33968385,9
40186635,28
34901531,78
38360571,24
33355857,19
32913827,11
38952434,26
34138553,47
39640657,26
38065866,76
39959998,78
33724922,29
34745368,7
39440133,62
39323801,49
39450008,6
38689557,30
33027585,14
40337730,47
33376731,21
34405026,28
37140494,37
38913712,45
32280182,30
33977163,16
38192525,16
36622102,39
36903621,47
36261022,100
34769137,39
33961211,116
36972963,50
38213973,18
34335596,175
39790704,6
33791239,61
37081138,67
34616661,62
32616336,5
32795243,128
32020384,5
37569284,23
39194524,220
40000765,61
33020746,13
32566144,44
37077696,22
32983335,23
34835460,57
33397833,26
33503348,8
39958548,26
32760223,37
39120310,211
40069493,34
34574206,8
38213152,21
39285612,10
35948444,7
33987048,17
39512588,41
40281924,18
37701680,33
38943123,93
35687147,30
38411167,23
35965517,37
37460636,22
37016580,61
39735009,16
35699911,17
38347553,52
33959141,50
38293439,28
37344559,13
38351279,95
39325876,33
34097787,48
35924086,18
33244708,33
38197057,6
34430706,86
34124052,62
36183043,35
33805384,39
34840867,25
36498302,20
39930257,38
38877052,30
39606725,64
36744409,46
33674571,38
34789389,9
38998687,27
34169568,91
37975814,69
34949995,14
37025378,169
34395125,13
39876958,18
34926966,14
40080275,33
31938646,28
36646928,45
33243202,52
40206844,37
32350267,59
37863512,26
35759335,10
34930464,20
31980525,53
33041975,26
37341489,71
36649378,59
33892769,51
35157795,23
38737155,16
39318910,26
39462111,49
33618744,66
35674488,26
37560412,60
32344825,33
37901762,46
34354766,38
38102495,22
32449482,51
34717749,28
36831326,276
40055920,21
34159286,24
36076931,49
35065260,131
38511102,16
33316923,24
38440104,61
34869015,36
37106674,52
35152984,102
31920969,26
